00:02:45,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:02:46,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:02:47,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:48,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:49,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:50,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:51,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:52,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:53,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:54,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:55,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:57,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:58,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:59,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:03:00,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:01,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:02,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:03,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:04,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:05,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:06,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:07,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:08,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:09,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:11,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:12,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:13,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.676,-01.821
00:03:14,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.676,-01.821
00:03:15,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.676,-01.821
00:03:16,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.676,-01.821
00:03:17,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.676,-01.821
00:03:18,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.676,-01.821
00:03:19,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:20,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:21,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:22,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:23,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
